通信前置节点状态,采集前置节点状态,大数据集群正常节点数,大数据集群异常节点数,大数据内存使用率,大数据容量使用率,hive运行状态,hbase运行状态,yarn运行状态,spark运行状态,zookeeper运行状态,HDFS运行状态,flink运行状态,dolphinscheduler状态,大数据角色健康数,hive小文件占比,HDFS存储使用率,swap使用率,服务器正常主机数,服务器异常主机数,服务器cpu使用率,服务器内存使用率,服务器磁盘使用率,k8s节点正常数,k8s_cpu使用率,k8s内存使用率,k8s_cpu平均负载,k8s磁盘使用量,kafka正常运行数,kafka_lag超阈值数,redis当前连接数,redis最大连接数,redis运行状态,redis内存使用率,mysql运行状态,mysql连接数,mysql最大连接数,mysql慢sql数,oracle运行状态,oracle连接数,oracle最大连接数,oracle慢sql数,nacos运行状态,nacos长连接数,es磁盘内存使用率,es运行状态,调控任务状态,数据校核任务状态,数据路由任务状态,数据入库任务状态,重点微应用正常数,重点微应用预警数,重点微应用异常数,spark计算成功数,spark计算总数,flink计算成功数,flink计算总数,重点微服务正常数,重点微服务总数,终端在线率,采集成功率,电能示值曲线完整率,功率因数曲线完整率,采集覆盖率,电流完整率,电压完整率,异常标签,采集时间
1,1,11,0,47.161487289719986,42.161487289719986,1,1,1,1,1,1,1,1,10,11.639992820455072,47.161487289719986,0.7355141807424181,18,0,32.161487289719986,42.854447368194876,36.60863604157717,10,30.120324647238146,40.9858943305729,2.9613128331108554,42.50539737749315,4,0,123,500,1,37.161487289719986,1,59,300,0,1,46,300,0,1,247,39.70984624833142,1,1,1,1,1,23,0,0,11,11,5,6,21,18,91.86459491588799,97.45164104138857,95.9226256662217,94.90328208277714,96.432297457944,95.41295387449942,95.9226256662217,1,2025-01-10 00:30:00
1,1,10,0,45.404965597127145,40.404965597127145,1,1,1,1,1,1,1,1,12,8.49666074142708,45.404965597127145,18.92712286357297,19,0,30.404965597127145,42.05098427248821,33.378231864729884,12,30.694176775746072,39.3139948957079,2.760567496814531,37.95339614417816,4,0,116,500,1,35.404965597127145,1,55,300,0,1,43,300,0,1,232,38.20425622610898,1,1,1,1,1,22,0,0,9,11,6,9,20,15,91.16198623885086,97.20070937101816,95.52113499362906,94.40141874203633,96.08099311942543,94.9612768678327,95.52113499362906,0,2025-01-06 06:10:00
0,1,10,0,50.00417075261069,45.00417075261069,1,1,1,1,1,1,1,1,12,7.204574199423154,50.00417075261069,37.593214709063986,18,0,77.64021881300772,78.11543804775458,45.73973835788739,10,75.9430948733469,76.93313972359992,11.910054703251932,43.005300757982724,5,0,300,500,1,67.68948181038418,1,65,300,0,1,52,300,0,1,271,42.146432073666304,1,1,1,1,0,19,0,0,10,11,9,5,17,18,34.40951013594197,56.21761916052478,41.071836445221486,58.354371525787236,43.115395141741416,37.54402118500626,41.1575893098,4,2025-01-22 11:55:00
1,1,9,0,38.67873164179835,33.67873164179835,1,1,1,1,1,1,1,0,12,4.463223029383633,38.67873164179835,15.119798820913948,21,0,62.97563026132451,61.897497131313884,37.92296474547882,12,68.806043504249,60.814561735697524,1.9918550447769543,27.036914648489674,3,0,87,500,1,28.67873164179835,1,39,300,0,1,31,300,0,1,574,32.43891283582715,1,0,1,1,1,13,3,8,4,8,3,9,8,21,58.07252508512457,96.2398188059712,93.98371008955391,92.47963761194238,94.73574632835967,93.23167385074815,93.98371008955391,2,2025-03-01 07:05:00
0,1,12,0,44.24971047643142,39.24971047643142,1,1,1,1,1,1,1,1,9,4.447749497771131,44.24971047643142,31.852280904147644,24,0,83.21993022654331,76.30139535001489,28.68604465209483,12,82.92550373591939,79.85038905626463,13.304982556635828,34.514913254076454,3,0,378,500,1,57.25442636314489,1,52,300,0,1,41,300,0,1,222,37.21403755122693,1,1,1,1,1,23,0,0,13,12,8,6,17,18,34.18874421500729,60.973243363531616,32.818972852890326,36.22823242807761,48.85546028885,63.265277363542666,47.49613290670952,6,2025-01-26 03:05:00
0,1,9,0,47.45222766276872,42.45222766276872,1,1,1,1,1,1,1,1,10,4.379690524137735,47.45222766276872,23.3538863674052,22,0,83.47935640381384,83.70158857865597,42.40960878334157,10,79.31771450422663,82.76583022091766,13.36983910095346,31.724682949840993,4,0,432,500,1,69.1023159314018,1,59,300,0,1,47,300,0,1,249,39.95905228237319,1,1,1,1,1,21,0,0,9,8,8,9,16,20,54.30027201047997,32.475127339939014,40.752128898417,59.03701841323088,48.22072138559294,47.75133307009903,53.61104130308209,5,2025-01-20 23:25:00
1,1,11,0,49.88945134735482,44.88945134735482,1,1,1,1,1,1,1,1,11,9.05653657857249,49.88945134735482,11.23805996709898,20,0,34.88945134735482,41.952223439675656,35.910931838280156,9,34.535725178959055,45.87954564189572,3.2730801539834085,44.32516286440641,5,0,135,500,1,39.88945134735482,1,65,300,0,1,51,300,0,1,270,42.04810115487557,1,1,1,1,1,20,0,0,12,13,6,7,20,16,92.95578053894192,97.84135019247925,96.54616030796682,95.68270038495852,96.97789026947096,96.11443034646267,96.54616030796682,0,2025-01-08 04:20:00
1,1,12,0,49.29051719826457,85.93304748811057,1,1,1,1,1,1,1,1,9,12.21034389892831,94.8038892257967,62.31447499483498,16,3,93.19387072932358,67.48822241799417,80.68316764889009,9,36.322548110310834,42.178893750171035,3.2046305369445216,45.16216563008534,4,0,407,500,1,79.08286760562532,0,285,300,39,0,193,300,18,1,265,81.11225028164358,1,1,0,1,0,21,0,0,14,11,5,8,19,21,92.71620687930583,97.75578817118065,96.40926107388904,95.51157634236131,96.85810343965291,95.96041870812518,96.40926107388904,0,2025-03-06 14:35:00
1,0,7,1,77.24585472062252,70.99609771203697,1,0,1,0,1,1,1,1,5,56.01850003613437,93.14819823908829,11.236177565948948,24,0,27.884085208555,37.75326760240316,38.01700720991311,6,73.91248345418305,87.56523907281098,18.343706605820884,40.89352600515497,5,0,105,500,1,32.884085208555,1,49,300,0,1,38,300,0,1,210,36.04350160733286,1,1,1,1,1,19,0,0,9,13,7,5,16,20,90.153634083422,52.35721788746196,48.117198200833954,36.95811033487976,39.63368795593111,49.71770724221645,26.597273679603973,5,2025-01-29 14:20:00
1,0,7,3,92.75251471597896,70.7185304302543,1,1,1,1,1,1,1,1,5,64.35821862483964,77.21760641805312,18.082568122896156,22,0,22.623909941479553,30.36173591612999,26.959063627032787,3,70.31916029777791,67.41330601726108,17.1585090601269,31.571311249493945,4,0,82,500,1,27.623909941479553,1,37,300,0,1,29,300,0,1,165,31.534779949839617,1,1,1,1,1,24,0,0,11,10,8,9,21,17,88.04956397659183,20.985232554181664,30.97187710664104,29.505143089700905,64.47729080199832,51.390152657799376,51.95062087264499,0,2025-01-30 15:20:00
0,1,9,0,38.311986917325314,33.311986917325314,1,1,1,1,1,1,1,1,12,14.303433196514101,38.311986917325314,41.501964055558005,23,0,82.11795399795334,84.49353023158031,29.056662535723163,9,83.30967007702915,81.80583814819673,13.029488499488334,38.18828229557502,4,0,479,500,1,82.6313852608959,1,38,300,0,1,30,300,0,1,171,32.12456021485026,1,1,1,1,1,22,0,0,13,13,7,5,21,21,27.056170059916383,69.99642747498498,53.51864728987867,41.27786944758431,58.65714558234144,64.81782177439288,46.58333169732069,3,2025-01-20 04:05:00
1,1,9,0,47.72734462444991,42.72734462444991,1,1,1,1,1,1,1,1,11,6.336818554338093,47.72734462444991,3.508549244083299,24,0,32.72734462444991,42.57733154392079,38.827197296401465,10,33.48432849912003,40.97775178698329,3.025982242794276,36.25226619214665,5,0,125,500,1,37.72734462444991,1,60,300,0,1,47,300,0,1,251,40.194866820957074,1,1,1,1,1,23,0,0,9,10,6,8,17,17,92.09093784977996,97.53247780349284,96.05196448558856,95.06495560698569,96.54546892488999,95.55846004628712,96.05196448558856,0,2025-01-06 01:50:00
1,0,5,2,79.92079986402901,76.22059740680254,0,1,1,1,1,1,1,1,4,45.81586344992118,83.82955623680236,14.713022970319363,23,0,34.11796534412436,40.82597784476392,38.00697104646824,5,73.40939500131716,71.23340797390722,15.958569238318486,40.110446013168826,3,0,131,500,1,39.11796534412436,1,63,300,0,1,50,300,0,1,263,41.386827437820884,1,1,1,1,1,20,0,0,13,9,9,5,17,17,92.64718613764974,52.23905413043496,24.15628357678412,21.60882470815606,40.73754951239918,24.363821760585505,44.99513002098679,0,2025-01-28 11:35:00
1,1,8,0,46.70385045271041,41.70385045271041,1,1,1,1,1,1,1,1,11,14.725872015403933,46.70385045271041,1.6902933771566198,18,0,31.703850452710416,44.49930832116996,39.64061615751669,10,29.823397927743677,45.301582119587884,2.9090114803097618,38.34320400280815,4,0,121,500,1,36.70385045271041,1,58,300,0,1,46,300,0,1,243,39.31758610232321,1,1,1,1,1,20,0,0,12,11,9,8,17,21,91.68154018108416,97.38626435038721,95.81802296061953,94.7725287007744,96.34077009054208,95.29527583069697,95.81802296061953,0,2025-01-07 11:55:00
1,1,9,0,45.56731164229259,40.56731164229259,1,1,1,1,1,1,1,0,9,11.070086628474339,45.56731164229259,14.12845873704353,19,0,72.34598233254738,74.15992430109478,34.624154590670116,8,64.48011259921647,56.32067709394655,2.7791213305477243,42.493934836393336,4,0,116,500,1,35.56731164229259,1,55,300,0,1,43,300,0,0,423,38.34340997910793,1,0,1,1,1,10,5,8,1,13,2,7,9,19,59.18520677954739,97.22390166318465,95.55824266109545,94.44780332636931,96.11346232845851,95.00302299373237,95.55824266109545,3,2025-02-27 10:35:00
1,1,8,0,41.62487216670027,36.62487216670027,1,1,1,1,1,1,1,1,10,6.032360352254316,41.62487216670027,6.394624319519782,20,0,26.62487216670027,33.382793440676636,30.414497003486893,12,26.211194396884718,36.03538272749411,2.32855681905146,38.032298529998414,4,0,99,500,1,31.62487216670027,1,46,300,0,1,36,300,0,1,199,34.96417614288595,1,1,1,1,1,23,0,0,9,12,9,8,16,16,89.6499488666801,96.66069602381432,94.65711363810291,93.32139204762865,95.32497443334006,93.98925284286578,94.65711363810291,2,2025-01-16 21:20:00
1,1,10,0,40.530048622245914,93.30854018787286,1,1,1,1,1,1,1,1,12,13.497776046946559,96.46375147421233,37.69196067857541,14,3,82.06404478030387,79.94416872129668,89.28213493604756,11,28.17247490246522,33.48146553785069,2.203434128256676,30.711391100560327,3,0,417,500,1,78.44403967362696,0,237,300,15,1,223,300,32,1,190,89.00274331273748,1,1,1,1,0,20,0,0,13,13,7,8,21,18,89.21201944889836,96.50429266032084,94.40686825651335,93.00858532064169,95.10600972444918,93.70772678857752,94.40686825651335,5,2025-03-05 10:45:00
0,1,12,0,40.13982924545221,35.13982924545221,1,1,1,1,1,1,1,1,11,13.417446282942073,40.13982924545221,36.75473693289611,21,0,76.0811114811456,74.02264928185468,35.09390215348792,11,73.35005275573317,73.34337964959238,11.5202778702864,30.595114306016022,4,0,431,500,1,57.951052664487875,1,43,300,0,1,33,300,0,1,186,33.69128221038761,1,1,1,1,0,22,0,0,14,9,8,5,21,21,36.836061493680944,58.600621706445054,38.254356747526145,64.46451699096144,44.47553543579841,37.95191602358908,32.89480893997602,6,2025-01-26 00:45:00
1,1,9,0,43.86207871228271,38.86207871228271,1,1,1,1,1,1,1,0,11,3.308768090717628,43.86207871228271,33.534918756755104,23,0,79.60942358513931,78.26314094228812,29.442859305779617,10,26.116909028198524,38.61886519089787,2.5842375671180244,40.19843613688249,1,3,393,500,1,75.42861484961821,1,51,300,0,1,40,300,0,1,460,36.881781753385184,1,1,1,0,0,17,7,1,8,13,2,8,13,19,90.54483148491309,96.98029695889753,95.16847513423605,93.96059391779507,95.77241574245654,94.56453452601555,95.16847513423605,0,2025-02-04 05:20:00
1,1,8,0,38.16308564787967,33.16308564787967,1,1,1,1,1,1,1,1,11,7.276239182155801,38.16308564787967,31.538872190496335,22,0,72.87738121125118,67.9130188179849,32.08836574069058,8,26.386850618157993,33.84556811086235,1.9329240740433908,31.574785109482807,1,13,375,500,0,72.43517889580436,1,38,300,0,1,30,300,0,0,651,31.99693055532543,1,0,1,0,0,10,3,3,12,8,0,6,12,18,88.26523425915187,96.16615509255423,93.86584814808678,92.33231018510848,94.63261712957593,93.09907916659763,93.86584814808678,7,2025-02-08 11:20:00
1,1,10,0,47.86545832804486,42.86545832804486,1,1,1,0,1,1,1,1,12,11.070910449182344,47.86545832804486,14.954689092476807,18,0,79.45966295029855,59.66420377391616,31.871877527257375,12,82.45263065221116,66.74547298640111,3.0417666660622698,42.88101473958685,4,0,126,500,1,37.86545832804486,1,60,300,0,1,48,300,0,0,399,40.313249995467025,1,0,1,1,1,8,5,5,1,11,1,9,7,15,64.89172948374107,97.55220833257783,96.08353333212455,95.10441666515567,96.57309166560897,95.5939749986401,96.08353333212455,2,2025-02-27 02:45:00
0,1,10,0,44.52322349866455,39.52322349866455,1,1,1,1,1,1,1,1,9,5.272133059354759,44.52322349866455,36.940376576137666,21,0,76.99997308870093,72.02401653511268,39.82332923549164,10,74.83939130982068,74.19044491859287,11.749993272175232,31.900125062298414,4,0,402,500,1,61.90108553708658,1,53,300,0,1,41,300,0,1,224,37.44847728456961,1,1,1,1,0,18,0,0,9,10,9,9,16,17,45.504101674927455,44.153097636488454,60.939343991169885,63.407913723034994,62.271412427074395,51.078743377193675,34.0482310819859,7,2025-01-26 12:25:00
1,1,10,0,49.790858446499065,44.790858446499065,1,1,1,1,1,1,1,1,12,0.3329719354579913,49.790858446499065,1.9823480692082307,18,0,34.790858446499065,42.02995833721934,35.663413698635864,9,35.14945052593063,45.64306134553296,3.2618123938856076,38.80739393872356,4,0,134,500,1,39.790858446499065,1,65,300,0,1,51,300,0,1,269,41.96359295414206,1,1,1,1,1,23,0,0,13,10,7,6,16,18,92.91634337859962,97.82726549235701,96.52362478777121,95.65453098471401,96.95817168929982,96.08907788624262,96.52362478777121,5,2025-01-17 01:15:00
1,1,5,2,77.89439680978418,69.16943340615047,1,1,1,1,1,1,1,1,8,48.50712815429163,49.325076700761855,13.712312199262637,24,0,34.325076700761855,46.42753794564594,44.18966958844586,10,31.510003359223823,42.27159139270119,3.208580194372783,44.29253138251922,4,0,132,500,1,39.325076700761855,1,64,300,0,1,50,300,0,1,265,41.56435145779587,1,1,0,1,1,24,0,0,0,14,9,8,18,18,92.73003068030474,51.54166190340303,42.8905997931693,49.52724616008128,65.66059622100173,65.19377534558191,60.53197934147106,7,2025-02-23 17:50:00
1,1,11,0,43.656388846268335,38.656388846268335,1,1,1,1,1,1,1,1,9,13.09938997800472,43.656388846268335,7.394347771375029,23,0,28.656388846268335,36.10704658477828,32.34535936906204,10,31.647617629928824,41.34023112850078,2.5607301538592386,39.949912394916765,4,0,108,500,1,33.656388846268335,1,51,300,0,1,40,300,0,1,217,36.70547615394429,1,1,1,1,1,20,0,0,10,12,5,9,17,19,90.46255553850733,96.95091269232405,95.12146030771848,93.90182538464809,95.73127776925367,94.51164284618329,95.12146030771848,6,2025-01-17 17:30:00
1,1,9,0,40.357781812806124,35.357781812806124,1,1,1,1,1,1,1,1,10,7.035879484458149,40.357781812806124,15.851875486367039,22,0,25.357781812806124,41.6365119541007,37.960377476514246,8,25.930944797441274,39.49106113912602,2.183746492892128,32.18506937752909,3,0,94,500,1,30.357781812806124,1,43,300,0,1,34,300,0,1,188,33.87809869669096,1,1,1,1,1,22,0,0,9,13,7,5,21,19,89.14311272512245,96.47968311611515,94.36749298578425,92.95936623223032,95.07155636256122,93.6634296090073,94.36749298578425,4,2025-01-01 18:20:00
1,1,10,0,46.63042731357737,41.63042731357737,1,1,1,1,1,1,0,0,10,8.077208657897266,46.63042731357737,25.261969792387127,19,0,72.25657091489705,67.45376263065299,37.07039689863831,8,35.0309546728315,43.36524548361491,2.9006202644088424,34.515029810204965,1,3,386,500,1,80.38945002986837,1,58,300,0,1,45,300,0,1,475,39.25465198306632,1,1,1,1,0,17,6,3,13,8,2,5,12,19,91.65217092543095,97.37577533051105,95.80124052881769,94.75155066102211,96.32608546271547,95.27639559491989,95.80124052881769,1,2025-02-04 13:25:00
1,1,8,0,77.6404682630413,97.43662939352444,1,1,1,0,1,1,0,1,12,67.81315505049795,72.65373813322302,7.97569808057581,20,0,22.056698704621166,35.06951331851469,34.236023223442125,11,27.58721474432885,32.599707062771294,1.8064798519567047,30.06005482263747,4,2,80,500,1,27.056698704621166,1,36,300,0,1,28,300,0,1,160,69.14523954521836,1,1,1,0,0,24,0,0,3,8,1,5,18,21,87.82267948184847,96.00809981494588,93.6129597039134,92.01619962989176,94.41133974092423,92.81457966690259,93.6129597039134,0,2025-02-13 20:40:00
1,1,10,0,50.53003778076789,78.25225270242862,1,1,1,1,1,1,1,1,9,13.570030578123125,76.79961096844255,50.68847761360184,17,3,73.48331992416445,81.27355851136836,97.5755730500646,11,35.99431201320442,46.03300716747399,3.346290032087759,43.49456291470848,3,0,421,500,0,68.71297152699972,0,294,300,49,0,213,300,10,1,275,78.67206384204074,0,1,1,1,0,19,0,0,11,9,7,5,21,19,93.21201511230716,97.9328625401097,96.69258006417552,95.86572508021939,97.10600755615357,96.27915257219746,96.69258006417552,6,2025-03-05 12:00:00
1,1,8,0,84.80870617642343,81.8633706699586,1,1,1,1,1,1,0,1,12,66.60422106109615,72.04074349149302,4.282127946272398,18,0,26.235340744923363,38.27057367926753,31.216351326306793,12,28.684789285895356,39.956631871847776,2.284038942276956,39.1791400847261,3,4,98,500,1,31.235340744923363,1,45,300,0,1,35,300,0,1,196,75.87816717219894,1,1,1,0,0,20,0,0,1,10,1,9,16,16,89.49413629796935,96.6050486778462,94.56807788455392,93.21009735569238,95.24706814898467,93.88908762012315,94.56807788455392,5,2025-02-14 08:50:00
1,1,11,0,39.722166438101354,34.722166438101354,1,1,1,1,1,1,0,1,12,7.938886585225428,39.722166438101354,48.46023588334988,24,0,73.0180349339356,76.6094000913047,36.63898273352384,11,26.5598192288231,37.3406741283839,2.1111047357830115,38.281044010775915,1,4,391,500,1,65.0665201602251,1,42,300,0,1,33,300,0,0,606,33.333285518372584,1,1,1,0,1,14,5,1,9,10,2,8,12,15,88.88886657524054,96.38888091972876,94.22220947156602,92.77776183945753,94.94443328762027,93.49998565551178,94.22220947156602,2,2025-02-09 13:05:00
1,1,6,2,91.78356738926014,83.18288431100052,0,1,0,1,1,1,1,1,5,62.05525996066862,38.41837654596687,10.68078956395521,24,0,23.418376545966872,32.58901334326141,34.32393837905691,8,27.651923704917948,32.257411295826635,1.9621001766819282,31.359305978790008,3,0,86,500,1,28.418376545966872,1,39,300,0,1,30,300,0,1,172,32.21575132511446,1,1,0,1,1,22,0,0,2,9,8,7,20,19,88.36735061838675,58.17793431101965,47.86722359740347,58.568891798829256,59.133298366940664,56.21211698068021,50.02016967686833,6,2025-02-21 04:10:00
1,1,11,0,50.74834840220876,93.56171316733254,1,1,1,1,1,1,1,1,10,6.40039481593927,89.57671793575355,49.36051176809773,19,2,93.4641916808421,76.18891007378272,77.99083941252721,10,33.81330630101709,44.1819720244898,3.3712398173952876,41.867763436790625,5,0,444,500,0,78.53025585530506,0,299,300,20,1,276,300,27,1,277,79.31517183918984,0,1,0,1,0,21,0,0,8,14,9,8,19,16,93.29933936088351,97.96404977174411,96.74247963479057,95.92809954348822,97.14966968044175,96.33528958913939,96.74247963479057,1,2025-03-09 09:05:00
1,1,10,0,40.20021882186744,35.20021882186744,1,1,1,1,1,1,1,1,10,14.936656816063905,40.20021882186744,8.433946818721234,20,0,25.200218821867438,35.730443018406305,30.51779237093131,8,24.126511092538454,33.44855084487967,2.165739293927707,30.658963642117968,3,0,93,500,1,30.200218821867438,1,43,300,0,1,33,300,0,1,187,33.7430447044578,1,1,1,1,1,21,0,0,9,10,5,5,21,15,89.08008752874697,96.45717411740964,94.33147858785541,92.91434823481927,95.0400437643735,93.62291341133734,94.33147858785541,0,2025-01-09 14:20:00
1,1,10,0,42.02317000020294,37.02317000020294,1,1,1,1,1,1,1,1,10,8.281512666153453,42.02317000020294,2.1360096962549147,21,0,27.02317000020294,37.87548909397181,39.02016414392641,10,29.307091263936,35.448743379578715,2.374076571451764,36.80925783741611,4,0,101,500,1,32.02317000020294,1,47,300,0,1,37,300,0,1,203,35.305574285888234,1,1,1,1,1,24,0,0,9,12,9,6,20,17,89.80926800008118,96.71759571431471,94.74815314290353,93.43519142862941,95.40463400004059,94.09167228576646,94.74815314290353,3,2025-01-15 18:00:00
0,1,10,0,40.6755196879995,35.6755196879995,1,1,1,1,1,1,1,1,9,5.44852763911916,40.6755196879995,46.72127202081434,18,0,71.59171170239374,70.8357002640861,39.29164624711361,10,70.08671886998894,75.4285536401419,10.397927925598434,36.23554700148689,5,0,388,500,1,75.49395675462688,1,44,300,0,1,34,300,0,1,191,34.15044544685671,1,1,1,1,1,24,0,0,14,8,9,5,21,17,40.13274915900198,34.309001919170555,64.36009920786421,64.8688839337716,46.75481430692389,52.8276186155893,57.33688513420359,5,2025-01-22 05:35:00
1,1,8,0,45.260231573562564,79.45207512921006,1,1,1,1,1,1,1,1,10,9.060290880389877,88.93301953225533,35.368020055317416,14,3,87.07266889335153,78.25533643199839,81.4636787756032,12,28.72323217509216,39.624607063673295,2.7440264655500077,34.76929790784814,5,0,373,500,1,81.09932550477313,0,259,300,21,0,236,300,35,1,230,79.70769468504179,0,1,0,1,1,23,0,0,13,14,9,6,18,20,91.10409262942503,97.18003308193751,95.48805293110001,94.36006616387502,96.05204631471251,94.92405954748752,95.48805293110001,0,2025-03-08 14:05:00
1,1,8,0,49.15336592192548,44.15336592192548,1,1,1,1,1,1,0,0,11,7.375913883026613,49.15336592192548,56.282135527337836,23,0,75.94099079637607,86.74223643885695,40.938510585904396,11,33.29684190803217,43.301445646265186,3.188956105362912,31.905182772502634,0,12,356,500,1,72.99482170345576,1,63,300,0,1,50,300,0,0,437,41.41717079022184,1,0,1,1,0,17,5,2,12,8,1,7,12,21,92.6613463687702,97.73619513170364,96.37791221072582,95.47239026340728,96.83067318438509,95.92515123706656,96.37791221072582,4,2025-02-07 23:45:00
1,1,8,0,37.76359394075589,81.27048961369732,1,1,1,1,1,1,1,1,12,12.048588129382422,76.14884577238897,67.40710523033451,16,1,84.21457463617102,72.64267991661433,89.02069311357593,8,27.208879843674133,38.04282589739057,1.8872678789435304,32.57394383651191,5,0,490,500,1,69.79491832490164,0,267,300,28,0,226,300,11,1,166,73.97806777441946,0,1,1,1,0,23,0,0,11,14,5,8,17,15,88.10543757630235,96.10908484867942,93.77453575788707,92.21816969735883,94.55271878815118,92.99635272762295,93.77453575788707,7,2025-03-08 19:40:00
1,1,8,0,40.69310750778054,78.45313757372344,1,1,1,1,1,1,1,1,12,5.416998564632603,82.41625667845567,55.22786049842766,20,3,62.52906876457193,69.22699528696,83.84000413177267,9,27.073350450785114,33.77512667642158,2.222069429460633,37.344380791413585,5,0,452,500,0,67.15814601076445,0,263,300,37,0,187,300,12,1,191,77.2448333361607,0,1,1,1,0,20,0,0,14,8,7,5,20,17,89.27724300311222,96.5275867868258,94.44413885892126,93.05517357365159,95.1386215015561,93.74965621628643,94.44413885892126,1,2025-03-07 13:35:00
0,1,9,0,48.09620692902564,43.09620692902564,1,1,1,1,1,1,1,1,12,10.247806065078635,48.09620692902564,32.72201966522334,21,0,76.58369244460563,77.44350806214783,30.947159777058232,9,71.59068416814947,78.6979877886135,11.645923111151408,43.995879736818736,5,0,390,500,1,74.59956130499913,1,61,300,0,1,48,300,0,1,255,40.511034510593404,1,1,1,1,1,21,0,0,8,10,9,7,20,21,34.28991531254724,31.230023672368223,53.3705410236156,52.23758741297855,51.76265120786151,33.1648836553434,44.82552572587984,2,2025-01-23 12:35:00
1,1,8,1,93.96147272086155,89.53002389587061,1,1,1,1,1,1,1,1,8,42.43117615526152,41.98156826970799,18.936034335709394,18,0,26.981568269707992,34.21162836233698,29.004174583228597,11,25.441895850092497,41.462158281106746,2.3693220879666272,34.17812851997524,3,0,101,500,1,31.981568269707992,1,47,300,0,1,37,300,0,1,202,35.26991565974971,1,1,0,1,1,20,0,0,2,12,7,6,18,21,89.7926273078832,73.81435930778659,48.15829134196936,49.16948613795563,62.85246613498124,58.71553314940056,66.782313398725,3,2025-02-23 12:15:00
1,1,11,0,45.31069388403437,40.31069388403437,1,1,1,1,1,1,1,1,9,1.0561911145021856,45.31069388403437,38.31770503490018,18,0,83.42368189754023,88.14490146282586,37.57495088003729,12,30.20527075829974,38.19952722040235,2.7497935867467858,29.67957708555653,0,8,469,500,0,82.06696604643125,1,54,300,0,1,43,300,0,1,610,38.12345190060089,1,1,1,0,0,17,6,2,8,14,2,5,10,18,91.12427755361375,97.18724198343348,95.49958717349357,94.37448396686696,96.06213877680688,94.93703557018027,95.49958717349357,0,2025-02-05 01:35:00
1,0,5,3,79.71725089142389,69.53818251137815,0,1,1,0,1,1,1,1,4,39.435876345517734,76.6641000413371,2.3157420460765366,22,0,31.999515075314537,44.491474774757705,38.03382146015087,3,73.05665949114453,68.46997528755024,15.113432851568282,38.21741430872931,3,0,122,500,1,36.999515075314534,1,58,300,0,1,46,300,0,1,245,39.57101292169817,1,1,1,1,1,18,0,0,10,11,6,5,16,19,91.79980603012581,39.80094787717126,37.256891906484924,34.24669139432411,48.623998520465236,23.274386263813394,43.26175245673105,2,2025-02-02 20:00:00
1,1,10,0,43.72791305694846,38.72791305694846,1,1,1,1,1,1,0,1,9,10.588886824128084,43.72791305694846,1.0268337285939078,21,0,63.73720527657278,75.04491743162014,41.46962988120197,8,69.5305282823504,79.64263748023646,2.568904349365538,38.091759706253214,5,0,108,500,1,33.72791305694846,1,51,300,0,1,40,300,0,0,442,36.766782620241536,1,0,1,1,1,8,3,7,1,8,3,8,7,19,55.80744917577539,96.96113043670692,95.13780869873108,93.92226087341385,95.7455826113897,94.53003478607246,95.13780869873108,5,2025-02-25 05:55:00
1,1,10,0,69.23051476675171,71.96410704017573,1,1,1,1,1,1,0,1,12,64.41079215837972,71.97322885109585,6.134968819854711,21,0,33.55661000983915,37.994459192498056,41.02849794104552,11,35.80000660109715,45.8687395871772,3.1207554296959024,45.100510009949815,5,4,129,500,1,38.55661000983915,1,62,300,0,1,49,300,0,1,259,75.52065698007422,0,1,1,0,0,18,0,0,1,12,1,6,18,15,92.42264400393566,97.65094428711988,96.24151085939181,95.30188857423975,96.71132200196783,95.77169971681577,96.24151085939181,3,2025-02-13 04:05:00
0,1,11,0,44.865407039533,39.865407039533,1,1,1,1,1,1,1,1,11,6.9778628940584655,44.865407039533,49.86969358246824,21,0,72.0136930578833,73.28421177558818,32.14822134815926,9,72.57225723109903,74.10926163856769,10.503423264470827,39.56616080903903,5,0,362,500,1,65.212481431834,1,53,300,0,1,42,300,0,1,227,37.74177746245685,1,1,1,1,1,19,0,0,10,13,6,8,16,17,33.28438563137787,63.05292015304273,57.579553653835816,36.389918842140126,68.51780775413141,51.47423263339312,42.8313177532444,5,2025-01-20 14:50:00
1,1,6,1,92.24900504290791,70.77063961706733,1,1,1,1,1,1,1,1,7,39.96528184557583,38.40802787387739,6.747386800273089,22,0,23.408027873877383,37.25608159122607,32.032624404615554,9,23.849097243979276,34.52548814387089,1.9609174713002724,32.26941397164562,3,0,86,500,1,28.408027873877383,1,39,300,0,1,30,300,0,1,172,32.206881034752044,1,1,0,1,1,22,0,0,2,10,5,8,18,19,88.36321114955095,72.65779520872938,53.24676624470832,54.934902379969984,61.88326129958323,56.973727519532204,61.92815849317703,3,2025-02-20 05:40:00
1,1,10,0,49.89790539090548,81.08257824171821,1,1,1,1,1,1,1,1,12,9.415008195137766,77.74612861782389,65.23256676392086,17,2,81.0516903737323,71.36637587306635,78.2935860341872,11,34.46541876444656,42.21701165444031,3.274046330389197,43.731894948762005,4,0,427,500,1,78.65538677991147,0,239,300,32,1,258,300,34,1,270,79.79549247650404,0,1,0,1,0,19,0,0,12,12,8,6,21,15,92.9591621563622,97.84255791298649,96.5480926607784,95.68511582597299,96.9795810781811,96.11660424337569,96.5480926607784,1,2025-03-08 08:50:00
