user_id,stat_date,kwh
USR00377,2026-05-20,253.24
USR00377,2026-05-19,252.94
USR00377,2026-05-18,273.7
USR00377,2026-05-17,259.07
USR00377,2026-05-16,271.15
USR00377,2026-05-15,253.06
USR00377,2026-05-14,259.17
USR00377,2026-05-13,247.2
USR00377,2026-05-12,278.72
USR00377,2026-05-11,261.48
USR00377,2026-05-10,249.31
USR00377,2026-05-09,248.55
USR00377,2026-05-08,250.54
USR00377,2026-05-07,254.08
USR00377,2026-05-06,251.88
USR00377,2026-05-05,239.15
USR00377,2026-05-04,272.69
USR00377,2026-05-03,274.29
USR00377,2026-05-02,298.5
USR00377,2026-05-01,238.02
USR00377,2026-04-30,270.19
USR00377,2026-04-29,204.95
USR00377,2026-04-28,274.31
USR00377,2026-04-27,216.41
USR00377,2026-04-26,228.38
USR00377,2026-04-25,261.73
USR00377,2026-04-24,237.57
USR00377,2026-04-23,234.1
USR00378,2026-05-22,195.75
USR00378,2026-05-21,165.42
USR00378,2026-05-20,181.45
USR00378,2026-05-19,175.53
USR00378,2026-05-18,197.4
USR00378,2026-05-17,197.91
USR00378,2026-05-16,148.96
USR00378,2026-05-15,201.51
USR00378,2026-05-14,171.3
USR00378,2026-05-13,186.75
USR00378,2026-05-12,165.31
USR00378,2026-05-11,189.21
USR00378,2026-05-10,228.99
USR00378,2026-05-09,184.76
USR00378,2026-05-08,174.05
USR00378,2026-05-07,178.2
USR00378,2026-05-06,155.64
USR00378,2026-05-05,208.87
USR00378,2026-05-04,188.15
USR00378,2026-05-03,163.3
USR00378,2026-05-02,163.9
USR00378,2026-05-01,182.72
USR00378,2026-04-30,199.44
USR00378,2026-04-29,161.44
USR00378,2026-04-28,202.75
USR00378,2026-04-27,180.77
USR00378,2026-04-26,165.47
USR00378,2026-04-25,173.91
USR00378,2026-04-24,214.34
USR00378,2026-04-23,157.11
USR00379,2026-05-22,44.7
USR00379,2026-05-21,41.69
USR00379,2026-05-20,37.58
USR00379,2026-05-19,44.75
USR00379,2026-05-18,44.94
USR00379,2026-05-17,42.16
USR00379,2026-05-16,38.31
USR00379,2026-05-15,38.94
USR00379,2026-05-14,41.97
USR00379,2026-05-13,35.46
USR00379,2026-05-12,46.23
USR00379,2026-05-11,47.75
USR00379,2026-05-10,39.85
USR00379,2026-05-09,42.26
USR00379,2026-05-08,45.65
USR00379,2026-05-07,48.79
USR00379,2026-05-06,47.16
USR00379,2026-05-05,33.73
USR00379,2026-05-04,39.52
USR00379,2026-05-03,42.85
USR00379,2026-05-02,38.79
USR00379,2026-05-01,48.09
USR00379,2026-04-30,47.46
USR00379,2026-04-29,37.48
USR00379,2026-04-28,40.15
USR00379,2026-04-27,37.75
USR00379,2026-04-26,40.01
USR00379,2026-04-25,39.89
USR00379,2026-04-24,44.7
USR00379,2026-04-23,37.18
USR00380,2026-05-22,179.68
USR00380,2026-05-21,192.01
USR00380,2026-05-20,199.98
USR00380,2026-05-19,218.02
USR00380,2026-05-18,190.91
USR00380,2026-05-17,188.1
USR00380,2026-05-16,194.13
USR00380,2026-05-15,190.14
USR00380,2026-05-14,202.15
USR00380,2026-05-13,201.23
USR00380,2026-05-12,228.76
USR00380,2026-05-11,192.84
USR00380,2026-05-10,206.36
USR00380,2026-05-09,202.35
USR00380,2026-05-08,231.33
USR00380,2026-05-07,210.72
USR00380,2026-05-06,236.5
USR00380,2026-05-05,189.35
USR00380,2026-05-04,212.96
USR00380,2026-05-03,201.69
USR00380,2026-05-02,187.78
USR00380,2026-05-01,212.57
USR00380,2026-04-30,251.1
USR00380,2026-04-29,195.76
USR00380,2026-04-28,211.29
USR00380,2026-04-27,185.93
USR00380,2026-04-26,182.79
USR00380,2026-04-25,197.17
USR00380,2026-04-24,204.39
USR00380,2026-04-23,205.34
USR00381,2026-05-22,22.41
USR00381,2026-05-21,25.15
USR00381,2026-05-20,28.17
USR00381,2026-05-19,23.18
USR00381,2026-05-18,25.87
USR00381,2026-05-17,27.61
USR00381,2026-05-16,24.73
USR00381,2026-05-15,27.74
USR00381,2026-05-14,22.75
USR00381,2026-05-13,29.21
USR00381,2026-05-12,27.81
USR00381,2026-05-11,26.98
USR00381,2026-05-10,29.85
USR00381,2026-05-09,25.94
USR00381,2026-05-08,25.17
USR00381,2026-05-07,30.51
USR00381,2026-05-06,31.77
USR00381,2026-05-05,24.97
USR00381,2026-05-04,26.52
USR00381,2026-05-03,29.63
USR00381,2026-05-02,26.62
USR00381,2026-05-01,28.42
USR00381,2026-04-30,28.92
USR00381,2026-04-29,25.32
USR00381,2026-04-28,27.95
USR00381,2026-04-27,26.81
USR00381,2026-04-26,23.56
USR00381,2026-04-25,24.17
USR00381,2026-04-24,25.08
USR00381,2026-04-23,29.32
USR00382,2026-05-22,213.4
USR00382,2026-05-21,207.25
USR00382,2026-05-20,206.71
USR00382,2026-05-19,204.02
USR00382,2026-05-18,206.6
USR00382,2026-05-17,207.95
USR00382,2026-05-16,170.63
USR00382,2026-05-15,182.83
USR00382,2026-05-14,178.09
USR00382,2026-05-13,220.49
USR00382,2026-05-12,231.35
USR00382,2026-05-11,155.45
USR00382,2026-05-10,229.58
USR00382,2026-05-09,200.23
USR00382,2026-05-08,218.62
USR00382,2026-05-07,208.57
USR00382,2026-05-06,227.11
USR00382,2026-05-05,202.68
USR00382,2026-05-04,171.45
USR00382,2026-05-03,196.42
USR00382,2026-05-02,208.75
USR00382,2026-05-01,194.23
USR00382,2026-04-30,211.57
USR00382,2026-04-29,197.21
USR00382,2026-04-28,186.69
USR00382,2026-04-27,176.96
USR00382,2026-04-26,190.74
USR00382,2026-04-25,202.57
USR00382,2026-04-24,159.62
USR00382,2026-04-23,183.03
USR00383,2026-05-22,18.03
USR00383,2026-05-21,21.51
USR00383,2026-05-20,16.93
USR00383,2026-05-19,20.56
USR00383,2026-05-18,24.69
USR00383,2026-05-17,22.01
USR00383,2026-05-16,19.47
USR00383,2026-05-15,20.86
USR00383,2026-05-14,16.58
USR00383,2026-05-13,16.19
USR00383,2026-05-12,19.27
USR00383,2026-05-11,19.98
USR00383,2026-05-10,21.32
USR00383,2026-05-09,18.12
USR00383,2026-05-08,19.59
USR00383,2026-05-07,19.52
USR00383,2026-05-06,18.96
USR00383,2026-05-05,19.07
USR00383,2026-05-04,17.57
USR00383,2026-05-03,19.75
USR00383,2026-05-02,19.59
USR00383,2026-05-01,18.37
USR00383,2026-04-30,20.49
USR00383,2026-04-29,21.19
USR00383,2026-04-28,20.52
USR00383,2026-04-27,17.21
USR00383,2026-04-26,19.41
USR00383,2026-04-25,17.46
USR00383,2026-04-24,19.4
USR00383,2026-04-23,17.47
USR00384,2026-05-22,34.02
USR00384,2026-05-21,35.19
USR00384,2026-05-20,34.87
USR00384,2026-05-19,30.7
USR00384,2026-05-18,30.21
USR00384,2026-05-17,37.04
USR00384,2026-05-16,31.03
USR00384,2026-05-15,27.28
USR00384,2026-05-14,34.73
USR00384,2026-05-13,32.0
USR00384,2026-05-12,36.3
USR00384,2026-05-11,32.32
USR00384,2026-05-10,31.49
USR00384,2026-05-09,36.36
USR00384,2026-05-08,26.7
USR00384,2026-05-07,29.7
USR00384,2026-05-06,28.75
USR00384,2026-05-05,24.62
USR00384,2026-05-04,34.3
USR00384,2026-05-03,29.79
USR00384,2026-05-02,34.41
USR00384,2026-05-01,32.78
USR00384,2026-04-30,33.46
USR00384,2026-04-29,30.11
USR00384,2026-04-28,29.14
USR00384,2026-04-27,31.83
USR00384,2026-04-26,34.45
USR00384,2026-04-25,31.39
USR00384,2026-04-24,29.33
USR00384,2026-04-23,27.77
USR00385,2026-05-22,218.01
USR00385,2026-05-21,229.14
USR00385,2026-05-20,225.28
USR00385,2026-05-19,220.54
USR00385,2026-05-18,237.57
USR00385,2026-05-17,243.59
USR00385,2026-05-16,276.15
USR00385,2026-05-15,248.29
USR00385,2026-05-14,267.57
USR00385,2026-05-13,211.9
USR00385,2026-05-12,193.84
USR00385,2026-05-11,230.46
USR00385,2026-05-10,250.6
USR00385,2026-05-09,246.98
USR00385,2026-05-08,258.75
USR00385,2026-05-07,172.25
USR00385,2026-05-06,259.71
USR00385,2026-05-05,238.54
USR00385,2026-05-04,195.16
USR00385,2026-05-03,247.49
USR00385,2026-05-02,234.7
USR00385,2026-05-01,239.59
USR00385,2026-04-30,253.85
USR00385,2026-04-29,240.72
USR00385,2026-04-28,196.8
USR00385,2026-04-27,227.49
USR00385,2026-04-26,193.46
USR00385,2026-04-25,245.77
USR00385,2026-04-24,263.06
USR00385,2026-04-23,202.14
USR00386,2026-05-22,20.06
USR00386,2026-05-21,21.0
USR00386,2026-05-20,22.91
USR00386,2026-05-19,21.02
USR00386,2026-05-18,23.43
USR00386,2026-05-17,24.34
USR00386,2026-05-16,24.42
USR00386,2026-05-15,19.54
USR00386,2026-05-14,25.05
USR00386,2026-05-13,25.22
USR00386,2026-05-12,25.41
USR00386,2026-05-11,21.65
USR00386,2026-05-10,20.34
USR00386,2026-05-09,19.83
USR00386,2026-05-08,19.57
USR00386,2026-05-07,22.02
USR00386,2026-05-06,23.86
USR00386,2026-05-05,24.87
USR00386,2026-05-04,20.93
USR00386,2026-05-03,21.91
USR00386,2026-05-02,21.77
USR00386,2026-05-01,20.6
USR00386,2026-04-30,23.62
USR00386,2026-04-29,22.8
USR00386,2026-04-28,22.31
USR00386,2026-04-27,22.79
USR00386,2026-04-26,23.35
USR00386,2026-04-25,23.33
USR00386,2026-04-24,20.15
USR00386,2026-04-23,23.97
USR00387,2026-05-22,37.52
USR00387,2026-05-21,40.14
USR00387,2026-05-20,40.57
USR00387,2026-05-19,43.47
USR00387,2026-05-18,35.12
USR00387,2026-05-17,44.42
USR00387,2026-05-16,39.31
USR00387,2026-05-15,37.24
USR00387,2026-05-14,37.12
USR00387,2026-05-13,35.3
USR00387,2026-05-12,32.39
USR00387,2026-05-11,41.88
USR00387,2026-05-10,46.99
USR00387,2026-05-09,32.88
USR00387,2026-05-08,35.5
USR00387,2026-05-07,42.17
USR00387,2026-05-06,39.04
USR00387,2026-05-05,42.5
USR00387,2026-05-04,38.82
USR00387,2026-05-03,36.95
USR00387,2026-05-02,38.34
USR00387,2026-05-01,29.88
USR00387,2026-04-30,34.74
USR00387,2026-04-29,42.94
USR00387,2026-04-28,43.9
USR00387,2026-04-27,44.74
USR00387,2026-04-26,40.95
USR00387,2026-04-25,30.37
USR00387,2026-04-24,36.73
USR00387,2026-04-23,44.42
USR00388,2026-05-22,476.61
USR00388,2026-05-21,409.54
USR00388,2026-05-20,364.65
USR00388,2026-05-19,417.75
USR00388,2026-05-18,420.08
USR00388,2026-05-17,485.12
USR00388,2026-05-16,429.01
USR00388,2026-05-15,420.15
USR00388,2026-05-14,422.54
USR00388,2026-05-13,436.23
USR00388,2026-05-12,445.73
USR00388,2026-05-11,389.06
USR00388,2026-05-10,375.09
USR00388,2026-05-09,476.94
USR00388,2026-05-08,350.62
USR00388,2026-05-07,488.15
USR00388,2026-05-06,339.31
USR00388,2026-05-05,394.94
USR00388,2026-05-04,460.22
USR00388,2026-05-03,419.47
USR00388,2026-05-02,364.23
USR00388,2026-05-01,437.34
USR00388,2026-04-30,422.26
USR00388,2026-04-29,410.39
USR00388,2026-04-28,393.28
USR00388,2026-04-27,418.0
USR00388,2026-04-26,395.04
USR00388,2026-04-25,521.57
USR00388,2026-04-24,409.39
USR00388,2026-04-23,403.78
USR00389,2026-05-22,77.66
USR00389,2026-05-21,55.13
USR00389,2026-05-20,68.31
USR00389,2026-05-19,64.36
USR00389,2026-05-18,56.56
USR00389,2026-05-17,60.54
USR00389,2026-05-16,68.03
USR00389,2026-05-15,60.24
USR00389,2026-05-14,67.65
USR00389,2026-05-13,77.34
USR00389,2026-05-12,67.07
USR00389,2026-05-11,56.36
USR00389,2026-05-10,60.36
USR00389,2026-05-09,64.06
USR00389,2026-05-08,63.62
USR00389,2026-05-07,66.94
USR00389,2026-05-06,68.0
USR00389,2026-05-05,77.35
USR00389,2026-05-04,65.92
USR00389,2026-05-03,58.34
USR00389,2026-05-02,73.55
USR00389,2026-05-01,74.27
USR00389,2026-04-30,67.47
USR00389,2026-04-29,64.32
USR00389,2026-04-28,70.05
USR00389,2026-04-27,64.55
USR00389,2026-04-26,52.39
USR00389,2026-04-25,69.66
USR00389,2026-04-24,71.83
USR00389,2026-04-23,75.44
USR00390,2026-05-22,313.01
USR00390,2026-05-21,306.98
USR00390,2026-05-20,338.68
USR00390,2026-05-19,339.39
USR00390,2026-05-18,334.01
USR00390,2026-05-17,334.99
USR00390,2026-05-16,332.42
USR00390,2026-05-15,338.2
USR00390,2026-05-14,355.72
USR00390,2026-05-13,371.6
USR00390,2026-05-12,306.14
USR00390,2026-05-11,325.48
USR00390,2026-05-10,317.19
USR00390,2026-05-09,312.45
USR00390,2026-05-08,277.67
USR00390,2026-05-07,331.99
USR00390,2026-05-06,347.06
USR00390,2026-05-05,326.05
USR00390,2026-05-04,330.89
USR00390,2026-05-03,345.04
USR00390,2026-05-02,377.92
USR00390,2026-05-01,317.28
USR00390,2026-04-30,292.38
USR00390,2026-04-29,328.19
USR00390,2026-04-28,393.57
USR00390,2026-04-27,292.74
USR00390,2026-04-26,352.72
USR00390,2026-04-25,369.53
USR00390,2026-04-24,252.84
USR00390,2026-04-23,344.77
USR00391,2026-05-22,346.43
USR00391,2026-05-21,332.94
USR00391,2026-05-20,334.92
USR00391,2026-05-19,344.25
USR00391,2026-05-18,345.19
USR00391,2026-05-17,338.48
USR00391,2026-05-16,343.69
USR00391,2026-05-15,398.33
USR00391,2026-05-14,312.72
USR00391,2026-05-13,293.69
USR00391,2026-05-12,398.9
USR00391,2026-05-11,349.11
USR00391,2026-05-10,342.13
USR00391,2026-05-09,351.99
USR00391,2026-05-08,363.4
USR00391,2026-05-07,337.29
USR00391,2026-05-06,373.96
USR00391,2026-05-05,321.7
USR00391,2026-05-04,345.2
USR00391,2026-05-03,277.12
USR00391,2026-05-02,397.67
USR00391,2026-05-01,349.68
USR00391,2026-04-30,379.8
USR00391,2026-04-29,372.91
USR00391,2026-04-28,375.52
USR00391,2026-04-27,355.67
USR00391,2026-04-26,369.77
USR00391,2026-04-25,321.73
USR00391,2026-04-24,314.26
USR00391,2026-04-23,352.35
USR00392,2026-05-22,557.58
USR00392,2026-05-21,506.32
USR00392,2026-05-20,453.05
USR00392,2026-05-19,474.77
USR00392,2026-05-18,494.51
USR00392,2026-05-17,484.7
USR00392,2026-05-16,501.28
USR00392,2026-05-15,491.37
USR00392,2026-05-14,420.15
USR00392,2026-05-13,383.05
USR00392,2026-05-12,469.78
USR00392,2026-05-11,515.37
USR00392,2026-05-10,470.33
USR00392,2026-05-09,548.36
USR00392,2026-05-08,485.73
USR00392,2026-05-07,554.25
USR00392,2026-05-06,544.23
USR00392,2026-05-05,539.32
USR00392,2026-05-04,429.28
USR00392,2026-05-03,488.85
USR00392,2026-05-02,547.69
USR00392,2026-05-01,501.31
USR00392,2026-04-30,515.07
USR00392,2026-04-29,420.29
USR00392,2026-04-28,581.66
USR00392,2026-04-27,449.4
USR00392,2026-04-26,390.69
USR00392,2026-04-25,470.88
USR00392,2026-04-24,368.58
USR00392,2026-04-23,435.06
USR00393,2026-05-22,41.66
USR00393,2026-05-21,37.12
USR00393,2026-05-20,43.41
USR00393,2026-05-19,39.42
USR00393,2026-05-18,47.05
USR00393,2026-05-17,39.45
USR00393,2026-05-16,44.48
USR00393,2026-05-15,38.34
USR00393,2026-05-14,54.56
USR00393,2026-05-13,45.49
USR00393,2026-05-12,42.67
USR00393,2026-05-11,42.04
USR00393,2026-05-10,40.91
USR00393,2026-05-09,40.01
USR00393,2026-05-08,39.89
USR00393,2026-05-07,50.57
USR00393,2026-05-06,40.91
USR00393,2026-05-05,34.08
USR00393,2026-05-04,38.26
USR00393,2026-05-03,47.32
USR00393,2026-05-02,42.21
USR00393,2026-05-01,42.72
USR00393,2026-04-30,48.37
USR00393,2026-04-29,39.94
USR00393,2026-04-28,46.04
USR00393,2026-04-27,40.41
USR00393,2026-04-26,45.8
USR00393,2026-04-25,41.61
USR00393,2026-04-24,42.26
USR00393,2026-04-23,46.86
USR00394,2026-05-22,277.88
USR00394,2026-05-21,294.21
USR00394,2026-05-20,269.21
USR00394,2026-05-19,260.83
USR00394,2026-05-18,317.51
USR00394,2026-05-17,289.87
USR00394,2026-05-16,263.03
USR00394,2026-05-15,255.86
USR00394,2026-05-14,301.79
USR00394,2026-05-13,276.9
USR00394,2026-05-12,269.26
USR00394,2026-05-11,276.88
USR00394,2026-05-10,282.98
USR00394,2026-05-09,272.19
USR00394,2026-05-08,306.69
USR00394,2026-05-07,308.21
USR00394,2026-05-06,288.3
USR00394,2026-05-05,311.37
USR00394,2026-05-04,273.97
USR00394,2026-05-03,292.63
USR00394,2026-05-02,301.23
USR00394,2026-05-01,301.63
USR00394,2026-04-30,298.81
USR00394,2026-04-29,291.02
USR00394,2026-04-28,327.31
USR00394,2026-04-27,258.96
USR00394,2026-04-26,269.49
USR00394,2026-04-25,267.87
USR00394,2026-04-24,263.66
USR00394,2026-04-23,219.3
USR00395,2026-05-22,11.07
USR00395,2026-05-21,12.54
USR00395,2026-05-20,10.58
USR00395,2026-05-19,13.1
USR00395,2026-05-18,11.37
USR00395,2026-05-17,10.93
USR00395,2026-05-16,12.57
USR00395,2026-05-15,11.47
USR00395,2026-05-14,11.63
USR00395,2026-05-13,12.55
USR00395,2026-05-12,13.32
USR00395,2026-05-11,11.33
USR00395,2026-05-10,11.11
USR00395,2026-05-09,12.36
USR00395,2026-05-08,13.0
USR00395,2026-05-07,14.14
USR00395,2026-05-06,11.01
USR00395,2026-05-05,11.94
USR00395,2026-05-04,13.79
USR00395,2026-05-03,14.77
USR00395,2026-05-02,11.11
USR00395,2026-05-01,11.42
USR00395,2026-04-30,12.81
USR00395,2026-04-29,11.62
USR00395,2026-04-28,11.4
USR00395,2026-04-27,12.64
USR00395,2026-04-26,14.25
USR00395,2026-04-25,10.72
USR00395,2026-04-24,14.18
USR00395,2026-04-23,11.63
USR00396,2026-05-22,463.08
USR00396,2026-05-21,412.52
USR00396,2026-05-20,387.64
USR00396,2026-05-19,428.22
USR00396,2026-05-18,392.61
USR00396,2026-05-17,420.35
USR00396,2026-05-16,391.35
USR00396,2026-05-15,433.93
USR00396,2026-05-14,343.82
USR00396,2026-05-13,359.03
USR00396,2026-05-12,343.23
USR00396,2026-05-11,397.27
USR00396,2026-05-10,338.42
USR00396,2026-05-09,371.88
USR00396,2026-05-08,355.28
USR00396,2026-05-07,458.64
USR00396,2026-05-06,359.94
USR00396,2026-05-05,348.12
USR00396,2026-05-04,409.45
USR00396,2026-05-03,466.92
USR00396,2026-05-02,394.89
USR00396,2026-05-01,397.98
USR00396,2026-04-30,451.09
USR00396,2026-04-29,434.61
USR00396,2026-04-28,416.52
USR00396,2026-04-27,376.26
USR00396,2026-04-26,417.74
USR00396,2026-04-25,345.16
USR00396,2026-04-24,374.61
USR00396,2026-04-23,456.71
USR00397,2026-05-22,199.13
USR00397,2026-05-21,153.97
USR00397,2026-05-20,167.73
USR00397,2026-05-19,177.82
USR00397,2026-05-18,187.51
USR00397,2026-05-17,166.93
USR00397,2026-05-16,186.08
USR00397,2026-05-15,224.5
USR00397,2026-05-14,198.43
USR00397,2026-05-13,194.96
USR00397,2026-05-12,171.37
USR00397,2026-05-11,159.51
USR00397,2026-05-10,167.35
USR00397,2026-05-09,158.74
USR00397,2026-05-08,192.21
USR00397,2026-05-07,198.11
USR00397,2026-05-06,172.37
USR00397,2026-05-05,193.6
USR00397,2026-05-04,218.81
USR00397,2026-05-03,228.13
USR00397,2026-05-02,205.48
USR00397,2026-05-01,187.45
USR00397,2026-04-30,204.86
USR00397,2026-04-29,216.57
USR00397,2026-04-28,152.49
USR00397,2026-04-27,219.06
USR00397,2026-04-26,180.39
USR00397,2026-04-25,180.58
USR00397,2026-04-24,184.01
USR00397,2026-04-23,196.89
USR00398,2026-05-22,48.16
USR00398,2026-05-21,52.17
USR00398,2026-05-20,50.65
USR00398,2026-05-19,51.46
USR00398,2026-05-18,47.96
USR00398,2026-05-17,53.01
USR00398,2026-05-16,54.81
USR00398,2026-05-15,54.51
USR00398,2026-05-14,51.69
USR00398,2026-05-13,54.22
USR00398,2026-05-12,53.89
USR00398,2026-05-11,62.84
USR00398,2026-05-10,55.61
USR00398,2026-05-09,49.13
USR00398,2026-05-08,45.05
USR00398,2026-05-07,48.28
USR00398,2026-05-06,47.92
USR00398,2026-05-05,52.1
USR00398,2026-05-04,46.1
USR00398,2026-05-03,55.48
USR00398,2026-05-02,42.68
USR00398,2026-05-01,41.48
USR00398,2026-04-30,48.9
USR00398,2026-04-29,45.39
USR00398,2026-04-28,43.33
USR00398,2026-04-27,46.41
USR00398,2026-04-26,45.79
USR00398,2026-04-25,49.62
USR00398,2026-04-24,46.49
USR00398,2026-04-23,46.9
USR00399,2026-05-22,22.07
USR00399,2026-05-21,22.98
USR00399,2026-05-20,20.33
USR00399,2026-05-19,20.49
USR00399,2026-05-18,19.67
USR00399,2026-05-17,21.0
USR00399,2026-05-16,20.82
USR00399,2026-05-15,22.69
USR00399,2026-05-14,16.25
USR00399,2026-05-13,19.57
USR00399,2026-05-12,20.72
USR00399,2026-05-11,19.98
USR00399,2026-05-10,18.15
USR00399,2026-05-09,17.43
USR00399,2026-05-08,21.65
USR00399,2026-05-07,18.52
USR00399,2026-05-06,16.52
USR00399,2026-05-05,21.75
USR00399,2026-05-04,20.96
USR00399,2026-05-03,19.8
USR00399,2026-05-02,18.2
USR00399,2026-05-01,19.81
USR00399,2026-04-30,22.47
USR00399,2026-04-29,16.8
USR00399,2026-04-28,16.9
USR00399,2026-04-27,18.78
USR00399,2026-04-26,19.98
USR00399,2026-04-25,19.04
USR00399,2026-04-24,21.32
USR00399,2026-04-23,22.22
USR00400,2026-05-22,9.85
USR00400,2026-05-21,9.58
USR00400,2026-05-20,9.34
USR00400,2026-05-19,8.12
USR00400,2026-05-18,8.37
USR00400,2026-05-17,8.07
USR00400,2026-05-16,9.19
USR00400,2026-05-15,9.54
USR00400,2026-05-14,7.98
USR00400,2026-05-13,9.4
USR00400,2026-05-12,8.51
USR00400,2026-05-11,8.33
USR00400,2026-05-10,8.74
USR00400,2026-05-09,8.28
USR00400,2026-05-08,9.89
USR00400,2026-05-07,9.17
USR00400,2026-05-06,10.09
USR00400,2026-05-05,8.91
USR00400,2026-05-04,8.95
USR00400,2026-05-03,11.08
USR00400,2026-05-02,7.81
USR00400,2026-05-01,10.53
USR00400,2026-04-30,10.87
USR00400,2026-04-29,10.04
USR00400,2026-04-28,9.02
USR00400,2026-04-27,10.66
USR00400,2026-04-26,9.03
USR00400,2026-04-25,8.67
USR00400,2026-04-24,8.97
USR00400,2026-04-23,8.8
USR00401,2026-05-22,39.59
USR00401,2026-05-21,32.88
USR00401,2026-05-20,35.53
USR00401,2026-05-19,30.49
USR00401,2026-05-18,35.74
USR00401,2026-05-17,31.52
USR00401,2026-05-16,31.43
USR00401,2026-05-15,35.25
USR00401,2026-05-14,39.4
USR00401,2026-05-13,37.2
USR00401,2026-05-12,37.45
USR00401,2026-05-11,35.17
USR00401,2026-05-10,34.44
USR00401,2026-05-09,38.45
USR00401,2026-05-08,33.63
USR00401,2026-05-07,38.61
USR00401,2026-05-06,40.04
USR00401,2026-05-05,32.64
USR00401,2026-05-04,33.16
USR00401,2026-05-03,33.69
USR00401,2026-05-02,30.41
USR00401,2026-05-01,33.96
USR00401,2026-04-30,40.27
USR00401,2026-04-29,31.91
USR00401,2026-04-28,40.36
USR00401,2026-04-27,34.09
USR00401,2026-04-26,43.17
USR00401,2026-04-25,33.21
USR00401,2026-04-24,35.12
USR00401,2026-04-23,32.39
USR00402,2026-05-22,45.18
USR00402,2026-05-21,41.74
USR00402,2026-05-20,43.95
USR00402,2026-05-19,34.6
USR00402,2026-05-18,42.46
USR00402,2026-05-17,35.98
USR00402,2026-05-16,34.52
USR00402,2026-05-15,40.8
USR00402,2026-05-14,40.76
USR00402,2026-05-13,40.06
USR00402,2026-05-12,42.71
USR00402,2026-05-11,43.33
USR00402,2026-05-10,45.7
USR00402,2026-05-09,35.1
USR00402,2026-05-08,45.83
USR00402,2026-05-07,47.35
USR00402,2026-05-06,38.39
USR00402,2026-05-05,33.2
USR00402,2026-05-04,34.33
USR00402,2026-05-03,38.01
USR00402,2026-05-02,47.87
USR00402,2026-05-01,39.91
USR00402,2026-04-30,37.39
USR00402,2026-04-29,37.11
USR00402,2026-04-28,34.58
USR00402,2026-04-27,43.33
USR00402,2026-04-26,39.48
USR00402,2026-04-25,48.21
USR00402,2026-04-24,42.35
USR00402,2026-04-23,43.15
USR00403,2026-05-22,23.97
USR00403,2026-05-21,24.55
USR00403,2026-05-20,23.22
USR00403,2026-05-19,29.35
USR00403,2026-05-18,25.87
USR00403,2026-05-17,29.46
USR00403,2026-05-16,27.27
USR00403,2026-05-15,26.11
USR00403,2026-05-14,23.76
USR00403,2026-05-13,27.71
USR00403,2026-05-12,26.31
USR00403,2026-05-11,29.33
USR00403,2026-05-10,24.98
USR00403,2026-05-09,28.56
USR00403,2026-05-08,31.32
USR00403,2026-05-07,27.64
USR00403,2026-05-06,29.01
USR00403,2026-05-05,28.44
USR00403,2026-05-04,32.01
USR00403,2026-05-03,27.9
USR00403,2026-05-02,28.78
USR00403,2026-05-01,26.8
USR00403,2026-04-30,24.82
USR00403,2026-04-29,23.65
USR00403,2026-04-28,30.31
USR00403,2026-04-27,24.19
USR00403,2026-04-26,28.91
USR00403,2026-04-25,28.02
USR00403,2026-04-24,29.37
USR00403,2026-04-23,25.52
USR00404,2026-05-22,65.27
USR00404,2026-05-21,61.06
USR00404,2026-05-20,55.15
USR00404,2026-05-19,75.09
USR00404,2026-05-18,57.92
USR00404,2026-05-17,56.65
USR00404,2026-05-16,61.37
USR00404,2026-05-15,70.77
USR00404,2026-05-14,49.27
USR00404,2026-05-13,70.25
USR00404,2026-05-12,57.16
USR00404,2026-05-11,64.56
USR00404,2026-05-10,58.64
USR00404,2026-05-09,75.42
USR00404,2026-05-08,63.68
USR00404,2026-05-07,58.44
USR00404,2026-05-06,61.0
USR00404,2026-05-05,63.46
USR00404,2026-05-04,64.01
USR00404,2026-05-03,65.65
USR00404,2026-05-02,62.89
USR00404,2026-05-01,54.23
USR00404,2026-04-30,60.75
USR00404,2026-04-29,66.71
USR00404,2026-04-28,58.68
USR00404,2026-04-27,67.13
USR00404,2026-04-26,63.09
USR00404,2026-04-25,61.53
USR00404,2026-04-24,70.41
USR00404,2026-04-23,51.96
USR00405,2026-05-22,27.79
USR00405,2026-05-21,29.27
USR00405,2026-05-20,30.4
USR00405,2026-05-19,24.87
USR00405,2026-05-18,25.88
USR00405,2026-05-17,26.77
USR00405,2026-05-16,27.9
USR00405,2026-05-15,25.52
USR00405,2026-05-14,27.04
USR00405,2026-05-13,25.88
USR00405,2026-05-12,26.04
USR00405,2026-05-11,22.47
USR00405,2026-05-10,23.93
USR00405,2026-05-09,23.45
USR00405,2026-05-08,21.8
USR00405,2026-05-07,20.66
USR00405,2026-05-06,23.7
USR00405,2026-05-05,24.09
USR00405,2026-05-04,25.0
USR00405,2026-05-03,26.12
USR00405,2026-05-02,25.21
USR00405,2026-05-01,24.11
USR00405,2026-04-30,22.48
USR00405,2026-04-29,26.91
USR00405,2026-04-28,24.49
USR00405,2026-04-27,23.67
USR00405,2026-04-26,24.28
USR00405,2026-04-25,22.93
USR00405,2026-04-24,23.43
USR00405,2026-04-23,23.35
USR00406,2026-05-22,19.42
USR00406,2026-05-21,18.96
USR00406,2026-05-20,21.04
USR00406,2026-05-19,20.43
USR00406,2026-05-18,21.79
USR00406,2026-05-17,19.24
